Date,Domain,City,Balance,Total_Transaction,Gender,Age,NumOfProducts,HasCrCard,Exited,EstimatedSalary
,,,,,,42,2,0,,44273.91
,,,,,,53,2,0,,156495.39
,,,,,,34,1,1,,182988.94
,,,,,,37,2,1,,175082.2
,,,,,,32,1,1,,148811.14
,,,,,,32,3,1,,85901.09
,,,,,,31,1,1,,199255.32
,,,,,,46,1,0,,107973.44
,,,,,,32,2,0,,128028.6
,,,,,,40,2,1,,104610.86
,,,,,,36,2,1,,69676.55
,,,,,,34,1,0,,35982.42
,,,,,,53,2,0,,117939.17
,,,,,,40,1,1,,95140.62
,,,,,,21,2,1,,167682.57
,,,,,,57,2,1,,56562.57
,,,,,,39,1,1,,90305.97
,,,,,,25,1,0,,109895.16
,,,,,,28,1,1,,1843.24
,,,,,,36,1,1,,102747.02
,,,,,,34,2,1,,97465.89
,,,,,,40,1,0,,105352.55
,,,,,,37,1,1,,85801.77
,,,,,,38,1,1,,69370.05
,,,,,,41,1,1,,176945.96
,,,,,,28,1,0,,21597.2
,,,,,,36,2,1,,152039.67
,,,,,,40,2,1,,111893.09
,,,,,,34,2,1,,195074.62
,,,,,,35,2,0,,15959.01
,,,,,,51,1,0,,72628.84
,,,,,,50,3,0,,64157.24
,,,,,,48,1,1,,23860.5
,,,,,,58,1,1,,85687.09
,,,,,,39,2,1,,179451.42
,,,,,,43,1,1,,93180.09
,,,,,,69,2,1,,157097.09
,,,,,,58,3,1,,80344.96
,,,,,,33,1,1,,26080.54
,,,,,,30,1,1,,31406.93
,,,,,,36,2,1,,32044.64
,,,,,,27,2,1,,132734.87
,,,,,,43,1,1,,61602.42
,,,,,,42,1,1,,41304.44
,,,,,,47,1,1,,57962.41
,,,,,,38,1,1,,42862.82
,,,,,,33,2,1,,152992.04
,,,,,,41,2,1,,91193.65
,,,,,,53,2,1,,130132.41
,,,,,,27,2,0,,88751.45
,,,,,,39,1,0,,104118.93
,,,,,,50,1,0,,42028.16
,,,,,,33,1,1,,75632.78
,,,,,,64,2,1,,53710.23
,,,,,,35,2,0,,13066.3
,,,,,,30,2,1,,152417.97
,,,,,,55,1,1,,3299.01
,,,,,,27,2,1,,198091.81
,,,,,,36,1,1,,103934.12
,,,,,,35,2,1,,70403.65
,,,,,,34,1,1,,102179.86
,,,,,,43,2,1,,30375.18
,,,,,,38,1,1,,184796.84
,,,,,,38,1,0,,166264.89
,,,,,,49,1,0,,88391.97
,,,,,,30,1,1,,115186.97
,,,,,,37,2,1,,13935.53
,,,,,,35,1,1,,83910.4
,,,,,,33,1,0,,34712.34
,,,,,,41,2,1,,13871.34
,,,,,,42,1,1,,139494.75
,,,,,,42,2,0,,140724.64
,,,,,,25,2,1,,20682.46
,,,,,,31,2,1,,124202.26
,,,,,,34,2,1,,159638.77
,,,,,,49,1,1,,171056.65
,,,,,,43,3,0,,25333.03
,,,,,,46,2,1,,29372.62
,,,,,,32,3,0,,38533.79
,,,,,,28,3,1,,156122.13
,,,,,,36,3,1,,57904.22
,,,,,,39,1,1,,31257.1
,,,,,,38,1,1,,193214.05
,,,,,,30,2,1,,137757.69
,,,,,,49,2,1,,13308.2
,,,,,,32,1,1,,132861.9
,,,,,,31,2,1,,125083.29
,,,,,,44,1,1,,12405.2
,,,,,,26,2,1,,37697.29
,,,,,,34,2,1,,105599.65
,,,,,,40,1,1,,142783.98
,,,,,,22,3,0,,168412.07
,,,,,,33,2,0,,184036.47
,,,,,,35,2,0,,48478.47
,,,,,,36,2,0,,3896.08
,,,,,,57,1,1,,132370.75
,,,,,,45,1,1,,128260.86
,,,,,,31,2,1,,106534.15
,,,,,,41,2,0,,102515.42
,,,,,,60,2,1,,83643.87
,,,,,,34,1,1,,138906.85
,,,,,,37,2,1,,29995.83
,,,,,,32,1,1,,164081.42
,,,,,,29,1,0,,187976.88
,,,,,,44,2,0,,158171.36
,,,,,,29,2,0,,155711.64
,,,,,,55,3,1,,85890.75
,,,,,,38,2,1,,83844.79
,,,,,,39,1,1,,41777.9
,,,,,,40,2,1,,81908.09
,,,,,,37,2,1,,139377.24
,,,,,,55,1,0,,73562.05
,,,,,,32,2,1,,165786.1
,,,,,,36,2,1,,174921.91
,,,,,,25,2,1,,120790.02
,,,,,,36,2,1,,56092.51
,,,,,,34,2,1,,158816.03
,,,,,,62,2,0,,125660.99
,,,,,,41,1,1,,128400.62
,,,,,,44,1,1,,107181.22
,,,,,,53,1,1,,77203.72
,,,,,,25,2,1,,129740.11
,,,,,,48,2,0,,187604.97
,,,,,,38,1,1,,184754.26
,,,,,,32,1,1,,63981.37
,,,,,,60,1,1,,192831.67
,,,,,,69,1,1,,70849.47
,,,,,,30,1,1,,27914.95
,,,,,,48,3,1,,173568.3
,,,,,,29,1,0,,9324.31
,,,,,,45,2,1,,26628.88
,,,,,,34,2,0,,145601.8
,,,,,,39,2,1,,144496.07
,,,,,,58,2,1,,11779.98
,,,,,,36,1,0,,83983.39
,,,,,,28,2,0,,123318.37
,,,,,,47,2,1,,65481.86
,,,,,,40,2,1,,47728
,,,,,,26,1,0,,59195.05
,,,,,,28,1,0,,98060.51
,,,,,,36,2,1,,90106.94
,,,,,,38,1,1,,13549.34
,,,,,,46,1,1,,113436.08
,,,,,,56,2,1,,42442.21
,,,,,,22,1,1,,68297.61
,,,,,,36,2,0,,80134.65
,,,,,,29,2,1,,96051.1
,,,,,,38,1,0,,80682.35
,,,,,,32,1,0,,111149.98
,,,,,,26,2,1,,182612.38
,,,,,,39,2,1,,109201.43
,,,,,,26,1,0,,151146.67
,,,,,,29,1,1,,93901.61
,,,,,,43,1,1,,36342.79
,,,,,,52,1,0,,98302.57
,,,,,,44,1,0,,84972.9
,,,,,,26,1,1,,108747.12
,,,,,,29,1,1,,21862.19
,,,,,,26,2,0,,121551.93
,,,,,,40,2,1,,177065.24
,,,,,,36,2,1,,140460.01
,,,,,,28,2,1,,35337.31
,,,,,,38,1,1,,193502.93
,,,,,,33,1,1,,32174.03
,,,,,,47,1,0,,5811.9
,,,,,,41,1,0,,149593.61
,,,,,,41,1,0,,37439.9
,,,,,,43,1,1,,142763.51
,,,,,,40,2,0,,45038.74
,,,,,,29,2,0,,172097.4
,,,,,,48,1,1,,180344.69
,,,,,,22,1,1,,37392.56
,,,,,,33,1,1,,36864.05
,,,,,,23,2,0,,132418.59
,,,,,,34,2,0,,60894.26
,,,,,,23,1,1,,143913.33
,,,,,,70,2,1,,172240.27
,,,,,,26,2,1,,86619.77
,,,,,,33,2,1,,164074.89
,,,,,,33,1,1,,69039.43
,,,,,,49,2,1,,132468.76
,,,,,,33,1,0,,65316.5
,,,,,,44,2,0,,57164.19
,,,,,,22,1,1,,34397.08
,,,,,,46,3,1,,177431.59
,,,,,,41,1,1,,142009.46
,,,,,,35,2,1,,80618.47
,,,,,,53,2,1,,124218.27
,,,,,,37,1,1,,85286.3
,,,,,,32,2,0,,40889.14
,,,,,,71,2,1,,107236.87
,,,,,,23,2,1,,168085.97
,,,,,,28,3,0,,146663.43
,,,,,,44,1,1,,4791.8
,,,,,,59,1,1,,120819.58
,,,,,,49,1,1,,114539.67
,,,,,,34,2,1,,154000.99
,,,,,,40,1,1,,137980.58
,,,,,,36,1,0,,83343.73
,,,,,,62,2,1,,82195.15
,,,,,,27,2,1,,149550.95
,,,,,,71,2,1,,197688.5
,,,,,,26,2,0,,72929.96
,,,,,,51,3,1,,171045.35
,,,,,,31,2,0,,27731.05
,,,,,,33,2,1,,126131.9
,,,,,,33,1,1,,103931.49
,,,,,,58,2,1,,147635.33
,,,,,,51,2,0,,61961.57
,,,,,,42,2,0,,125435.47
,,,,,,66,2,0,,42240.54
,,,,,,50,2,0,,57942.88
,,,,,,29,1,1,,153419.62
,,,,,,38,2,1,,189727.12
,,,,,,34,2,0,,165385.55
,,,,,,34,1,1,,19687.99
,,,,,,60,1,1,,39473.63
,,,,,,25,2,1,,144723.38
,,,,,,40,2,1,,194895.57
,,,,,,34,2,1,,77271.91
,,,,,,70,2,1,,105096.82
,,,,,,41,2,0,,176780.39
,,,,,,48,1,1,,153786.46
,,,,,,42,2,1,,43612.06
,,,,,,28,2,0,,79479.74
,,,,,,46,3,1,,92320.37
,,,,,,36,1,0,,193201.86
,,,,,,42,1,0,,126353.13
,,,,,,43,2,1,,135008.92
,,,,,,36,2,0,,17135.6
,,,,,,37,2,1,,60651.77
,,,,,,35,2,0,,188343.05
,,,,,,37,1,1,,23291.83
,,,,,,29,2,1,,64443.75
,,,,,,37,2,1,,287.99
,,,,,,48,2,0,,137961.41
,,,,,,42,1,1,,72169.95
,,,,,,28,1,0,,39608.58
,,,,,,48,2,0,,175458.21
,,,,,,38,2,1,,89524.83
,,,,,,27,2,1,,13221.25
,,,,,,42,1,1,,102889.34
,,,,,,40,1,0,,166468.21
,,,,,,28,2,1,,27149.27
,,,,,,39,1,1,,59601.15
,,,,,,27,1,0,,22026.18
,,,,,,29,1,1,,153059.62
,,,,,,35,2,0,,167313.07
,,,,,,34,2,1,,12833.96
,,,,,,20,2,1,,197582.79
,,,,,,50,1,0,,4033.39
,,,,,,29,2,0,,125877.22
,,,,,,52,2,1,,176913.42
,,,,,,37,1,1,,105476.65
,,,,,,18,2,1,,59172.42
,,,,,,54,1,1,,108731.02
,,,,,,34,2,1,,175310.38
,,,,,,29,1,1,,38170.04
,,,,,,27,1,1,,105887.04
,,,,,,39,1,1,,95625.03
,,,,,,35,2,0,,9541.15
,,,,,,45,1,0,,148516.79
,,,,,,33,1,1,,113907.8
,,,,,,30,3,1,,164647.72
,,,,,,35,2,1,,98621.04
,,,,,,34,2,1,,37479.97
,,,,,,31,2,1,,15846.42
,,,,,,43,1,0,,5104.08
,,,,,,43,1,1,,61937.6
,,,,,,46,2,1,,170008.74
,,,,,,33,2,1,,165000.68
,,,,,,25,1,1,,76197.05
,,,,,,40,2,0,,118045.98
,,,,,,47,2,1,,157360.9
,,,,,,40,2,0,,196226.38
,,,,,,30,2,0,,44384.57
,,,,,,46,2,1,,72993.65
,,,,,,34,1,0,,124571.09
,,,,,,35,2,1,,43640.16
,,,,,,47,2,0,,31121.42
,,,,,,46,1,1,,22372.78
,,,,,,37,2,1,,170338.35
,,,,,,47,1,0,,158845.49
,,,,,,32,2,1,,67926.18
,,,,,,22,1,1,,194783.12
,,,,,,58,1,1,,176036.01
,,,,,,24,1,1,,198826.03
,,,,,,25,1,1,,168683.57
,,,,,,41,1,0,,6936.27
,,,,,,32,1,0,,179230.23
,,,,,,39,1,1,,103421.91
,,,,,,39,2,1,,147578.26
,,,,,,28,1,1,,130504.49
,,,,,,36,1,1,,16149.13
,,,,,,63,1,0,,118862.08
,,,,,,45,1,1,,143397.14
,,,,,,48,1,1,,137959
,,,,,,40,1,1,,93702.96
,,,,,,39,1,0,,172939.3
,,,,,,30,1,1,,108162.13
,,,,,,64,2,0,,35896.09
,,,,,,36,2,1,,104852.6
,,,,,,28,1,0,,188850.89
,,,,,,42,1,1,,28615.8
,,,,,,38,2,1,,172001.44
,,,,,,26,1,1,,60116.57
,,,,,,59,2,1,,170528.63
,,,,,,45,2,0,,189683.7
,,,,,,37,2,0,,49734.94
,,,,,,65,1,1,,121529.59
,,,,,,47,1,1,,71071.47
,,,,,,34,1,0,,142995.32
,,,,,,31,1,1,,13054.25
,,,,,,43,2,1,,89402.54
,,,,,,32,1,0,,111241.37
,,,,,,38,1,0,,119638.85
,,,,,,19,2,1,,151581.79
,,,,,,45,1,1,,73881.68
,,,,,,46,2,1,,176902.83
,,,,,,41,2,0,,7034.94
,,,,,,29,1,1,,122547.58
,,,,,,34,2,0,,161559.12
,,,,,,41,4,1,,137510.41
,,,,,,39,1,0,,185366.56
,,,,,,40,2,1,,182224.14
,,,,,,36,1,0,,42581.04
,,,,,,37,2,1,,31921.95
,,,,,,23,1,1,,102460.84
,,,,,,32,2,0,,109681.29
,,,,,,53,2,1,,106345.05
,,,,,,49,2,1,,102472.9
,,,,,,35,2,1,,36249.76
,,,,,,43,1,1,,32996.89
,,,,,,45,1,0,,195123.94
,,,,,,63,2,0,,57014.43
,,,,,,59,1,1,,159483.76
,,,,,,39,2,0,,100929.59
,,,,,,49,2,1,,12513.07
,,,,,,42,2,1,,74900.9
,,,,,,38,2,0,,137111.89
,,,,,,31,2,1,,60212.51
,,,,,,40,2,1,,187343.4
,,,,,,23,2,1,,183284.53
,,,,,,30,2,1,,8125.39
,,,,,,39,2,1,,103220.56
,,,,,,26,1,0,,96885.19
,,,,,,32,1,1,,8877.06
,,,,,,39,1,1,,147530.06
,,,,,,27,2,1,,33389.42
,,,,,,37,2,1,,45309.24
,,,,,,41,2,1,,35230.61
,,,,,,36,2,1,,59816.41
,,,,,,40,2,0,,69080.46
,,,,,,33,2,1,,143450.61
,,,,,,36,2,1,,40774.01
,,,,,,38,1,1,,99377.27
,,,,,,35,1,1,,133617.43
,,,,,,43,1,0,,101495
,,,,,,40,1,0,,119333.95
,,,,,,42,2,0,,167682.37
,,,,,,44,2,0,,152884.85
,,,,,,23,2,1,,70400.86
,,,,,,44,2,1,,65413.41
,,,,,,30,2,0,,182728.8
,,,,,,42,2,1,,81442.6
,,,,,,35,2,0,,144251.38
,,,,,,39,1,0,,40207.06
,,,,,,29,1,1,,54530.51
,,,,,,46,1,1,,32683.88
,,,,,,34,2,1,,104703.96
,,,,,,27,2,0,,26907.43
,,,,,,30,2,1,,180591.32
,,,,,,32,1,0,,60905.51
,,,,,,47,1,0,,47777.15
,,,,,,44,2,1,,108222.68
,,,,,,40,1,0,,3554.63
,,,,,,29,2,0,,78616.92
,,,,,,20,1,0,,100566.81
,,,,,,25,2,1,,183259.35
,,,,,,43,2,1,,159131.21
,,,,,,48,1,1,,160976.85
,,,,,,30,2,1,,42933.26
,,,,,,27,2,1,,91291.2
,,,,,,43,2,1,,52471.36
,,,,,,43,1,0,,108804.28
,,,,,,57,2,1,,122449.18
,,,,,,42,2,1,,41682.3
,,,,,,30,2,1,,148887.69
,,,,,,31,1,1,,137784.25
,,,,,,43,2,0,,190573.91
,,,,,,38,1,0,,102076.03
,,,,,,25,1,1,,56307.51
,,,,,,27,2,0,,49775.58
,,,,,,36,1,0,,4395.45
,,,,,,44,1,1,,28461.29
,,,,,,39,1,1,,28184.7
,,,,,,48,2,1,,3149.1
,,,,,,40,2,1,,194273.12
,,,,,,35,2,1,,148537.07
,,,,,,46,2,1,,116378.31
,,,,,,37,2,0,,6761.84
,,,,,,39,2,1,,81995.92
,,,,,,55,2,1,,14392.68
,,,,,,35,2,1,,468.94
,,,,,,38,2,1,,122379.54
,,,,,,56,1,1,,13228.93
,,,,,,67,2,1,,154002.02
,,,,,,54,1,1,,112777.38
,,,,,,41,1,1,,128528.83
,,,,,,40,2,1,,170122.22
,,,,,,28,1,0,,2803.89
,,,,,,35,1,1,,181918.26
,,,,,,42,1,1,,115241.96
,,,,,,40,2,1,,129956.13
,,,,,,34,1,1,,45858.49
,,,,,,49,4,0,,131083.56
,,,,,,27,1,1,,46422.46
,,,,,,43,2,1,,57675.88
,,,,,,71,2,1,,169741.96
,,,,,,42,2,0,,26022.37
,,,,,,40,1,1,,125334.16
,,,,,,67,1,0,,21343.74
,,,,,,43,1,1,,139971.01
,,,,,,39,2,0,,47455.82
,,,,,,32,2,1,,55593.8
,,,,,,50,2,1,,191756.54
,,,,,,48,2,0,,76373.38
,,,,,,31,2,1,,169278.51
,,,,,,34,1,1,,136909.88
,,,,,,37,2,1,,54865.92
,,,,,,30,2,0,,156529.44
,,,,,,32,1,1,,113482.2
,,,,,,23,2,1,,63446.47
,,,,,,37,1,1,,13624.02
,,,,,,37,1,0,,148814.54
,,,,,,31,2,1,,65567.91
,,,,,,42,2,1,,6409.55
,,,,,,35,1,1,,126997.53
,,,,,,55,1,0,,171762.87
,,,,,,35,1,1,,129031.19
,,,,,,48,2,1,,182691.31
,,,,,,39,2,1,,12351.01
,,,,,,37,1,1,,135123.96
,,,,,,65,1,1,,181490.42
,,,,,,35,2,1,,186490.37
,,,,,,40,2,0,,41248.8
,,,,,,41,1,1,,116267.28
,,,,,,41,1,0,,9201.53
,,,,,,38,2,0,,80630.32
,,,,,,44,1,1,,159165.7
,,,,,,37,2,1,,86490.09
,,,,,,44,2,1,,197572.41
,,,,,,28,2,0,,105159.89
,,,,,,27,1,1,,40807.26
,,,,,,35,1,1,,143.34
,,,,,,51,1,1,,125823.79
,,,,,,30,2,1,,138465.7
,,,,,,27,2,1,,44008.91
,,,,,,43,1,1,,66893.28
,,,,,,30,1,1,,76503.06
,,,,,,41,1,0,,56784.11
,,,,,,48,2,1,,175657.55
,,,,,,30,2,0,,105155.66
,,,,,,41,2,0,,47468.56
,,,,,,29,2,0,,64729.51
,,,,,,42,1,0,,101108.85
,,,,,,47,1,1,,140938.95
,,,,,,30,1,0,,37662.49
,,,,,,44,2,0,,86414.41
,,,,,,34,1,1,,41820.65
,,,,,,43,1,0,,127734.16
,,,,,,59,1,0,,123872
,,,,,,29,1,0,,113050.92
,,,,,,23,2,1,,131389.39
,,,,,,45,2,1,,26589.56
,,,,,,25,2,0,,195463.35
,,,,,,49,2,1,,108876.75
,,,,,,28,2,1,,136054.45
,,,,,,34,2,0,,182262.66
,,,,,,29,2,1,,129209.09
,,,,,,44,1,1,,64853.51
,,,,,,47,2,1,,148989.15
,,,,,,32,1,1,,71047.51
,,,,,,30,2,1,,185341.63
,,,,,,30,1,1,,137793.35
,,,,,,32,1,1,,198317.23
,,,,,,43,2,0,,162137.5
,,,,,,52,1,1,,109688.82
,,,,,,37,1,1,,36320.87
,,,,,,44,2,0,,31384.86
,,,,,,34,1,1,,114083.73
,,,,,,66,1,1,,163331.65
,,,,,,34,1,1,,50777.77
,,,,,,63,2,1,,30772.86
,,,,,,60,1,0,,113796.15
,,,,,,61,2,1,,188729.08
,,,,,,51,2,1,,86701.4
,,,,,,39,2,1,,153129.22
,,,,,,36,1,0,,19825.09
,,,,,,29,2,1,,12186.83
,,,,,,62,1,0,,86920.97
,,,,,,31,1,1,,35408.77
,,,,,,59,2,1,,165576.55
,,,,,,31,2,0,,48226.76
,,,,,,30,2,1,,199454.37
,,,,,,34,2,1,,118749.58
,,,,,,33,2,1,,151623.91
,,,,,,37,2,0,,172097.95
,,,,,,44,2,1,,87677.15
,,,,,,24,2,1,,21858.28
,,,,,,37,1,1,,123866.28
,,,,,,34,1,0,,74694.41
,,,,,,39,1,1,,16770.31
,,,,,,60,1,0,,49424.6
,,,,,,27,2,1,,172031.22
,,,,,,34,1,1,,183021.06
,,,,,,41,1,1,,73979.85
,,,,,,27,2,1,,26265.18
,,,,,,19,2,1,,24857.25
,,,,,,73,1,0,,167969.15
,,,,,,35,1,1,,189307.7
,,,,,,36,2,0,,99770.3
,,,,,,35,1,0,,119712.78
,,,,,,25,2,1,,168607.74
,,,,,,34,2,1,,83087.13
,,,,,,66,2,1,,130664.79
,,,,,,29,1,1,,133267.69
,,,,,,38,3,1,,67029.82
,,,,,,33,2,0,,141031.08
,,,,,,45,1,0,,125110.02
,,,,,,23,2,1,,117832.39
,,,,,,34,2,1,,198817.72
,,,,,,37,1,1,,146411.6
,,,,,,52,1,1,,131312.56
,,,,,,40,1,1,,141652.2
,,,,,,41,1,1,,64477.25
,,,,,,41,2,0,,191215.61
,,,,,,39,2,1,,37090.44
,,,,,,38,2,1,,57517.71
,,,,,,60,2,0,,63241.21
,,,,,,36,1,1,,44567.83
,,,,,,38,2,0,,135337.11
,,,,,,21,2,1,,33964.03
,,,,,,35,1,1,,61623.19
,,,,,,26,2,0,,168989.77
,,,,,,26,1,1,,74425.41
,,,,,,51,2,1,,178929.84
,,,,,,43,2,0,,101382.86
,,,,,,31,2,1,,180769.55
,,,,,,40,1,0,,92378.54
,,,,,,37,2,1,,38252.25
,,,,,,36,1,0,,146111.35
,,,,,,36,1,0,,72350.17
,,,,,,42,1,1,,48242.38
,,,,,,64,2,1,,148305.82
,,,,,,50,1,0,,8270.06
,,,,,,35,2,1,,41549.64
,,,,,,49,2,1,,138656.81
,,,,,,29,2,0,,12510.53
,,,,,,41,2,1,,43889.41
,,,,,,38,2,1,,192800.25
,,,,,,40,2,0,,75762
,,,,,,39,1,1,,9854.72
,,,,,,41,1,1,,115724.78
,,,,,,35,2,1,,106303.4
,,,,,,50,1,1,,183868.01
,,,,,,34,1,1,,153895.46
,,,,,,34,1,1,,66695.71
,,,,,,43,2,1,,173851.11
,,,,,,46,1,1,,177423.02
,,,,,,33,1,1,,109096.71
,,,,,,40,2,1,,166656.18
,,,,,,33,2,1,,176921
,,,,,,36,1,1,,98413.1
,,,,,,27,2,0,,77500.81
,,,,,,42,1,0,,119747.08
,,,,,,35,2,1,,160387.98
,,,,,,39,1,1,,193715
,,,,,,53,2,1,,28045.77
,,,,,,40,2,1,,150757.35
,,,,,,29,1,1,,82252.28
,,,,,,38,2,1,,154395.56
,,,,,,50,4,1,,83866.35
,,,,,,42,1,1,,39830.1
,,,,,,38,1,1,,12429.22
,,,,,,43,1,1,,18772.5
,,,,,,39,2,1,,9574.83
,,,,,,43,1,0,,188486.94
,,,,,,26,2,1,,64716.08
,,,,,,36,2,0,,84749.96
,,,,,,37,2,0,,180551.76
,,,,,,32,2,1,,60907.49
,,,,,,24,1,1,,174107.04
,,,,,,43,1,0,,110405.9
,,,,,,59,1,1,,187636.06
,,,,,,38,2,1,,66580.13
,,,,,,29,2,1,,178779.52
,,,,,,72,2,1,,70783.61
,,,,,,34,1,1,,46772.36
,,,,,,38,1,1,,163327.27
,,,,,,38,1,1,,103760.53
,,,,,,41,2,0,,107839.03
,,,,,,42,1,1,,32900.41
,,,,,,30,1,1,,193984.6
,,,,,,30,2,1,,140889.32
,,,,,,34,1,0,,125646.82
,,,,,,50,2,1,,20344.02
,,,,,,36,2,1,,174268.87
,,,,,,46,1,1,,108500.66
,,,,,,24,1,0,,83247.14
,,,,,,47,1,1,,121840.2
,,,,,,43,2,1,,132908.07
,,,,,,49,1,1,,100075.1
,,,,,,29,1,1,,119327.75
,,,,,,39,2,1,,136737.13
,,,,,,28,2,1,,22356.97
,,,,,,38,3,0,,10137.34
,,,,,,45,2,1,,158379.25
,,,,,,36,1,0,,94570.56
,,,,,,37,1,0,,980.93
,,,,,,23,1,1,,95583.45
,,,,,,39,1,1,,86044.98
,,,,,,49,2,1,,166236.38
,,,,,,34,1,0,,5240.53
,,,,,,32,1,1,,150684.23
,,,,,,46,2,1,,129508.96
,,,,,,39,1,1,,70665.16
,,,,,,40,1,1,,102085.35
,,,,,,34,2,1,,195052.12
,,,,,,51,1,1,,93739.71
,,,,,,40,1,1,,65612.12
,,,,,,41,2,1,,160095.48
,,,,,,71,2,1,,49506.82
,,,,,,51,1,1,,92406.22
,,,,,,39,2,1,,7415.96
,,,,,,35,1,1,,25059.06
,,,,,,40,1,1,,116816.54
,,,,,,36,1,0,,144078.02
,,,,,,32,2,0,,126675.62
,,,,,,34,1,0,,183682.09
,,,,,,32,1,1,,166850.57
,,,,,,29,2,1,,27359.19
,,,,,,48,1,0,,101314.65
,,,,,,32,2,1,,27979.16
,,,,,,24,2,1,,109470.34
,,,,,,31,2,1,,93713.13
,,,,,,39,1,1,,74870.99
,,,,,,36,1,1,,192387.51
,,,,,,46,2,1,,73457.55
,,,,,,62,2,1,,61120.75
,,,,,,52,1,1,,90964.54
,,,,,,32,1,1,,116969.73
,,,,,,36,2,1,,92118.75
,,,,,,37,2,1,,48357.9
,,,,,,35,2,1,,197325.4
,,,,,,55,4,0,,135853.62
,,,,,,46,2,1,,169122.54
,,,,,,32,2,1,,164170.46
,,,,,,28,2,1,,199909.32
,,,,,,39,2,1,,83295.09
,,,,,,29,2,0,,39382.06
,,,,,,35,1,1,,184748.23
,,,,,,69,1,1,,62280.91
,,,,,,55,1,0,,196794.11
,,,,,,26,2,1,,144682.17
,,,,,,32,2,0,,196342.66
,,,,,,37,1,1,,41516.44
,,,,,,43,1,0,,112026.1
,,,,,,54,1,0,,52035.29
,,,,,,31,1,1,,185466.85
,,,,,,47,1,1,,80149.27
,,,,,,34,2,1,,170980.86
,,,,,,38,2,1,,185827.74
,,,,,,34,2,0,,113407.26
,,,,,,37,2,1,,67734.79
,,,,,,37,1,0,,3363.36
,,,,,,49,2,1,,135757.27
,,,,,,35,1,1,,22314.55
,,,,,,28,1,0,,129526.57
,,,,,,43,1,0,,37266.43
,,,,,,48,1,1,,60017.46
,,,,,,46,2,1,,153015.42
,,,,,,35,1,1,,54209.02
,,,,,,23,1,1,,114603.96
,,,,,,47,1,1,,165849.49
,,,,,,42,3,0,,16392.72
,,,,,,54,1,1,,162719.69
,,,,,,50,1,0,,107112.25
,,,,,,42,2,0,,41823.22
,,,,,,37,1,1,,99907.29
,,,,,,52,2,0,,178229.04
,,,,,,26,2,1,,22095.73
,,,,,,26,1,1,,197861.16
,,,,,,44,1,1,,138328.24
,,,,,,38,1,0,,137276.83
,,,,,,52,2,0,,21834.4
,,,,,,37,1,1,,119890.86
,,,,,,58,1,1,,24564.7
,,,,,,43,1,0,,10209.8
,,,,,,25,2,1,,83449.65
,,,,,,33,1,1,,81508.1
,,,,,,51,2,0,,32626.21
,,,,,,61,2,1,,43982.41
,,,,,,40,2,0,,124874.23
,,,,,,32,1,1,,118324.75
,,,,,,33,1,1,,22113.93
,,,,,,43,2,1,,31962.77
,,,,,,41,1,1,,105746.94
,,,,,,29,2,1,,39925.52
,,,,,,31,2,1,,127630.88
,,,,,,41,1,1,,28778.98
,,,,,,35,1,1,,10008.68
,,,,,,35,2,1,,24482.16
,,,,,,35,2,1,,98618.79
,,,,,,32,1,0,,16281.94
,,,,,,37,2,1,,121239.65
,,,,,,25,1,1,,42669.37
,,,,,,41,1,1,,164924.11
,,,,,,43,1,1,,157337.29
,,,,,,36,1,0,,153831.6
,,,,,,37,2,0,,168781.8
,,,,,,31,1,1,,168469.65
,,,,,,28,2,1,,170829.87
,,,,,,42,1,1,,86207.49
,,,,,,40,1,0,,61164.45
,,,,,,35,1,1,,133287.73
,,,,,,43,2,1,,77128.23
,,,,,,28,2,0,,77660.03
,,,,,,32,1,1,,56897.1
,,,,,,33,2,1,,72945.32
,,,,,,38,1,1,,45418.12
,,,,,,38,2,1,,158527.45
,,,,,,37,1,1,,111312.96
,,,,,,32,1,1,,138759.15
,,,,,,36,1,1,,190588.59
,,,,,,33,1,0,,79099.64
,,,,,,33,2,1,,138613.21
,,,,,,38,2,1,,194230.82
,,,,,,20,1,1,,110252.53
,,,,,,31,2,1,,106117.3
,,,,,,40,1,0,,169642.13
,,,,,,54,2,0,,116179.92
,,,,,,59,2,0,,91.75
,,,,,,42,2,0,,187839.9
,,,,,,41,2,1,,121098.65
,,,,,,34,1,0,,30972.06
,,,,,,60,1,0,,30314.04
,,,,,,41,2,0,,14479.29
,,,,,,31,1,1,,196395.25
,,,,,,40,1,0,,19512.38
,,,,,,67,3,1,,72318.77
,,,,,,34,2,1,,96615.23
,,,,,,34,2,1,,30772.22
,,,,,,61,2,1,,161217.18
,,,,,,23,2,0,,66795.78
,,,,,,28,2,1,,123969.64
,,,,,,47,2,0,,13783.77
,,,,,,29,1,1,,168924.41
,,,,,,36,1,0,,134778.01
,,,,,,37,1,0,,119782.89
,,,,,,45,1,1,,52167.97
,,,,,,18,1,1,,167689.56
,,,,,,51,1,0,,140800.66
,,,,,,39,2,1,,19823.02
,,,,,,27,2,0,,72969.9
,,,,,,34,2,1,,143711.02
,,,,,,49,1,1,,180862.26
,,,,,,45,2,1,,125658.28
,,,,,,36,1,0,,125870.5
,,,,,,41,1,1,,15126.32
,,,,,,50,1,0,,22457.25
,,,,,,44,2,1,,82614.89
,,,,,,38,1,1,,32919.42
,,,,,,49,1,1,,126223.84
,,,,,,29,1,0,,112010.02
